assembly_daesu,election_id,speaker_clean,roster_name,member_id,speaker_party,speaker_bloc,mandate_type,district,district_sido,district_bloc_type,term_count,seniority_weight,institutional_role,role_weight,meeting_weight,national_signal_weight,local_signal_weight,cross_region_signal_weight,base_mobilization_weight,mapping_confidence,notes
16,pres_2002,한국지역난방공사사장 정동윤,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,한국컨테이너부두공단기획관리본부장 박정천,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,한국컨테이너부두공단기획관리본부재경팀장 임문택,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,한국컨테이너부두공단기획관리본부총무팀장 백윤섭,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,한국컨테이너부두공단이사장 조남일,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,한국토지공사관리본부장 조창수,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,한국토지공사단지사업본부장 박건우,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,한국토지공사부사장 김재현,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,한국토지공사사장 김진호,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,한국토지공사택지사업본부장 김용학,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,한국학술진흥재단기획조정실장 이종욱,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,한국학술진흥재단이사장 주자문,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,한승수 위원,,6517,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,한화갑,한화갑,6547,새천년민주당,더불어민주당,district,,,unknown,2,1.05,party_leadership,1.12,1.15,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
16,pres_2002,함석재,함석재,6558,자민련,자민련,district,,,unknown,2,1.05,committee_chair,1.08,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
16,pres_2002,함석재,함석재,6558,자민련,자민련,district,,,unknown,2,1.05,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
16,pres_2002,함석재,함석재,6558,자민련,자민련,district,,,unknown,2,1.05,assembly_chair,1.12,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
16,pres_2002,함승희 위원,,6562,,,government,,,government,1,1.0,president,1.3,1.0,0.9,0.1,0.0,0.0,0.7,role inferred from transcript speaker label
16,pres_2002,함승희 위원,,6562,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,함승희 위원,,6562,,,district,,,unknown,1,1.0,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,함승희 위원,,6562,,,district,,,unknown,1,1.0,committee_chair,1.08,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,합동참모본부 이남신,,,,,district,,,unknown,1,1.0,assembly_chair,1.12,1.0,0.4,0.6,0.0,0.0,0.7,role inferred from transcript speaker label
16,pres_2002,해군군수사령관 한광수,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,해군본부기획관리참모부장 윤연,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,해군본부인사참모부장 박인용,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,해군참모총장 장정길,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,해양경찰청장 박봉태,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,해양수산부 김호식,,,,,government,,,government,1,1.0,minister,1.15,1.0,0.9,0.1,0.0,0.0,0.7,role inferred from transcript speaker label
16,pres_2002,해양수산부기획관리실장 최낙정,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,해양수산부수산정책국장 박덕배,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,해양수산부차관 유정석,,,,,government,,,government,1,1.0,minister,1.15,1.0,0.9,0.1,0.0,0.0,0.7,role inferred from transcript speaker label
16,pres_2002,해양수산부해양정책국해양개발과장 김영석,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,행정자치 대리 이병석,,4247,,,district,,,unknown,1,1.0,committee_chair,1.08,1.15,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,행정자치부 이근식,,,,,government,,,government,1,1.0,minister,1.15,1.0,0.9,0.1,0.0,0.0,0.7,role inferred from transcript speaker label
16,pres_2002,행정자치부 이근식,,,,,government,,,government,1,1.0,president,1.3,1.0,0.9,0.1,0.0,0.0,0.7,role inferred from transcript speaker label
16,pres_2002,행정자치부기획관리실장 박명재,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,행정자치부기획관리실장 박명재,,,,,district,,,unknown,1,1.0,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,행정자치부민방위재난통제본부장 김지순,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,행정자치부인사국장 최양식,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,행정자치부지방재정경제국장 박승주,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,행정자치부차관 조영택,,,,,government,,,government,1,1.0,minister,1.15,1.0,0.9,0.1,0.0,0.0,0.7,role inferred from transcript speaker label
16,pres_2002,허운나,허운나,6590,새천년민주당,더불어민주당,district,,,unknown,1,1.0,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
16,pres_2002,허운나 위원,,6590,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,허운나 위원,,6590,,,district,,,unknown,1,1.0,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,허태열 위원,,6604,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,헌법재판소사무처기획조정실장 강치관,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,헌법재판소사무처장 박용상,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,현경대 위원,,6611,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,현승일,현승일,6623,한나라당,국민의힘,district,,,unknown,1,1.0,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
16,pres_2002,현승일 위원,,6623,,,government,,,government,1,1.0,president,1.3,1.0,0.9,0.1,0.0,0.0,0.7,role inferred from transcript speaker label
16,pres_2002,현승일 위원,,6623,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,홍사덕 위원,,6662,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,홍재형,홍재형,6723,새천년민주,새천년민주,district,,,unknown,1,1.0,committee_chair,1.08,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
16,pres_2002,홍재형,홍재형,6723,새천년민주,새천년민주,government,,,government,1,1.0,president,1.3,1.0,0.9,0.1,0.0,0.0,0.9,speaker matched to Assembly roster/member history
16,pres_2002,홍재형 위원,,6723,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,홍준표 위원,,7653,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,환경관리공단이사장 이석현,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,환경관리공단전무이사 김덕치,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,환경노동 대리 박인상,,2455,,,district,,,unknown,1,1.0,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,환경노동 대리 박혁규,,2644,,,district,,,unknown,1,1.0,committee_chair,1.08,1.15,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,환경노동 대리 박혁규,,2644,,,district,,,unknown,1,1.0,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,환경노동 대리 서병수,,7474,,,district,,,unknown,1,1.0,committee_chair,1.08,1.15,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,환경부 김명자,,,,,government,,,government,1,1.0,minister,1.15,1.0,0.9,0.1,0.0,0.0,0.7,role inferred from transcript speaker label
16,pres_2002,환경부국제협력관 고재영,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,환경부기획관리실장 곽결호,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,환경부대기보전국장 고윤화,,,,,district,,,unknown,1,1.0,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,환경부상하수도국장 남궁은,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,환경부수질보전국장 문정호,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,환경부폐기물자원국장 김상일,,,,,district,,,unknown,1,1.0,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,환경부폐기물자원국장 김상일,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,황승민,황승민,6795,한나라당,국민의힘,district,,,unknown,2,1.05,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
16,pres_2002,황승민 위원,,6795,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,황승민 위원,,6795,,,district,,,unknown,1,1.0,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
16,pres_2002,황우여,황우여,6803,한나라당,국민의힘,district,,,unknown,2,1.05,member,1.0,1.25,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
16,pres_2002,황우여 위원,,6803,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,88관광개발사장 김기영,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,감사원기획홍보관리실장 성용락,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,감사원사무총장 김조원,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,감사원장 전윤철,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,감사원장임명동의에관한인사청문특별 대리 이주영,,4823,,,district,,,unknown,1,1.0,committee_chair,1.08,1.15,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,감사원장후보자 전윤철,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,강기갑,강기갑,13,민주노동당,민주노동당,district,,,unknown,1,1.0,member,1.0,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
17,pres_2007,강기갑,강기갑,13,민주노동당,민주노동당,district,,,unknown,1,1.0,party_leadership,1.12,1.15,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
17,pres_2007,강기갑 위원,,13,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,강기갑 위원,,13,,,district,,,unknown,1,1.0,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,강기정,강기정,17,열린우리당,더불어민주당,district,,,unknown,1,1.0,member,1.0,1.25,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
17,pres_2007,강기정 위원,,17,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,강길부,강길부,29,열린우리당,더불어민주당,district,,,unknown,1,1.0,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
17,pres_2007,강길부 위원,,29,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,강봉균 위원,,62,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,강성종 위원,,98,,,district,,,unknown,1,1.0,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,강성종 위원,,98,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,강원대학교병원장 김근우,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,강원대학교총장 최현섭,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,강원도교육감 한장수,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,강원지방기상청장 김병선,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,강재섭,강재섭,138,한나라당,국민의힘,district,,,unknown,3,1.1,party_leadership,1.12,1.15,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
17,pres_2007,강창일 위원,,148,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,강창일 위원,,148,,,district,,,unknown,1,1.0,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,강혜숙 위원,,173,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,건강보험심사평가원개발상임이사 이동범,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,건강보험심사평가원장 김창엽,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,건설교통 대리 김선미,,809,,,government,,,government,1,1.0,minister,1.15,1.15,0.9,0.1,0.0,0.0,0.7,role inferred from transcript speaker label
17,pres_2007,건설교통 대리 윤두환,,3873,,,district,,,unknown,1,1.0,committee_chair,1.08,1.15,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,건설교통 대리 이시종,,4441,,,district,,,unknown,1,1.0,party_leadership,1.12,1.15,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,건설교통 대리 정희수,,5774,,,district,,,unknown,1,1.0,committee_chair,1.08,1.15,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,건설교통부 이용섭,,,,,government,,,government,1,1.0,minister,1.15,1.0,0.9,0.1,0.0,0.0,0.7,role inferred from transcript speaker label
17,pres_2007,건설교통부건설선진화본부장 박상규,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,건설교통부공공기관지방이전추진단기획국장 권병조,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,건설교통부물류혁신본부장 강영일,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,건설교통부물류혁신본부철도기획관 최재길,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,건설교통부재정기획관 유한준,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
17,pres_2007,건설교통부정책홍보관리실장 이재영,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
