viewer_title,speaker_blocks,source_blocks,text_source_mode,issue_rows,pdf_creation_datetime,available_date,availability_basis,model_eligible_at_cutoff,minutes_id,meeting_date,class_id,class_name,committee_code,committee_name,session,title,viewer_url,pdf_url,viewer_sha256,pdf_sha256,part_sha256,semantic_fingerprint
제22대국회 제421회 (임시회) 제1차 법제사법위원회 (2025.01.17.),35,35,official_xml_attributed_speech,14,2025-05-30T14:00:18,2025-05-31,official_pdf_creation_plus_safety_lag,True,52683,2025-01-17,2,standing_committee,AB,법제사법위원회,421,법제사법위원회 제1차 (2025. 01. 17.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52683&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52683,e2424551f72f03387634384b273df71245ae38b7ea46570e0207189a87a25652,6786b2247300f2abc4c35fa40d8bdd4aeddf21d18edd3ecc19bcb602fd2d30e8,218059c598690a7d011b02148b268aa32d4316fcd4ac6bbd2b9b54379d2ad2d8,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제421회 (임시회) 제1차 교육위원회 (2025.01.17.),2146,2146,official_xml_attributed_speech,1187,2025-09-26T15:27:35,2025-09-27,official_pdf_creation_plus_safety_lag,False,52686,2025-01-17,2,standing_committee,AE,교육위원회,421,교육위원회 제1차 (2025. 01. 17.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52686&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52686,ac3f8f8bd5f94b7267cfbc9546e82edee525c8a8076fb3c1d841a28e14cc776c,8a5cfb4d46d1aa941f35ab8aa04e4d5c30ae20ca7089383002c03233cf9b2b7f,ec868666ac5c5f078b7e043d739b0ffa65dcc1e1fb2a80608f7ae2512625dcb3,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제421회 (임시회) 제1차 국회본회의 (2025.01.17.),20,20,official_xml_attributed_speech,21,2025-04-04T15:32:32,2025-04-05,official_pdf_creation_plus_safety_lag,True,52694,2025-01-17,1,plenary,,plenary,421,제1차 (2025. 01. 17.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52694&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52694,64d156cf8a32182c7963e4e549c272332486279521d8b4373a2dd6e5b7d88c14,eac4576e0b98a49ca8946cb1bce2925d5f7753f2517d6e5c7046e44504c167df,ea9430fe65ec382d5875921893fd0fb20f93c827b4ea8396cd458b1f6a32c7c6,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제421회 (임시회) 제2차 법제사법위원회 (2025.01.20.),1652,1652,official_xml_attributed_speech,362,2025-12-03T14:45:13,2025-12-04,official_pdf_creation_plus_safety_lag,False,52684,2025-01-20,2,standing_committee,AB,법제사법위원회,421,법제사법위원회 제2차 (2025. 01. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52684&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52684,156fe117d2484f30d45179efe933fb40607745c77606afef90ecccfaa179007a,2c69ddb750f635b73a28397e0ef48f119d3aa32a06d302079a4328be3e481651,488eba5de9b7c7ae4e6abc51772b3220cca5dde0282651dfc92b43575bdc1f3d,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제421회 (임시회) 제1차 행정안전위원회 (2025.01.20.),890,890,official_xml_attributed_speech,216,2025-09-18T15:10:49,2025-09-19,official_pdf_creation_plus_safety_lag,False,52687,2025-01-20,2,standing_committee,AI,행정안전위원회,421,행정안전위원회 제1차 (2025. 01. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52687&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52687,fd8fb0debaf85b3f7abe3cd6fbcdaa9bb980dd957bfff357f1a837c6df54e275,ed3cb7a90523e3fa8691db08164b134efdda0fdcd4a7a40fa8cce2be06e11993,3f3acbf8bd996865d8626de5f134a7302e74d275d9a04f781351604d42f10a1b,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제421회 (임시회) 제1차 문화체육관광위원회 (2025.01.21.),299,299,official_xml_attributed_speech,47,2025-09-18T14:46:31,2025-09-19,official_pdf_creation_plus_safety_lag,False,52688,2025-01-21,2,standing_committee,AJ,문화체육관광위원회,421,문화체육관광위원회 제1차 (2025. 01. 21.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52688&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52688,3ba498c1c97a01c8ddd20c2f3ccfe991f8a6bf95ca76f3d7deed56dda8b45434,53135f632b17ec6f0f20cba7f1c5776ba40a552a70f09a1fb137a9cb1f551e32,95424f34d2c3c997e6817aa0fd1441f9dcb9d1034e52d308ea63e9bf5b306d58,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제421회 (임시회) 제1차 보건복지위원회(법안심사제1소위원회) (2025.01.21.),806,806,official_xml_attributed_speech,637,2025-05-20T15:16:53,2025-05-21,official_pdf_creation_plus_safety_lag,True,52691,2025-01-21,2,standing_committee,AM,보건복지위원회,421,법안심사제1소위원회 제1차 (2025. 01. 21.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52691&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52691,8f57e30a3b5bb3620f179c17da77b94467928bfe67e6701b3a5eed0e5c000131,898ac5ada7cf277d2ca577a0a173d8f3f42c5d147f0cd2fb1b323258454c673f,810c0ff67aea881d5d73c0ea046ec021103b30c69b7d75220a2a10c5ed1a7e39,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제421회 (임시회) 제1차 환경노동위원회 (2025.01.21.),1926,1926,official_xml_attributed_speech,658,2025-12-04T21:42:07,2025-12-05,official_pdf_creation_plus_safety_lag,False,52693,2025-01-21,2,standing_committee,AN,환경노동위원회,421,환경노동위원회 제1차 (2025. 01. 21.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52693&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52693,f0f72a0dc75068836826b1f263379bc5677e58c561d5466bb4a72d84e6a7e5db,6a8f0d0c1f150213c210abf13feca3908e77f261e5768b0079f8bcfba374bb04,f8d7ca04b9b3d1248ba13077094201cc2a9b686250e21a9cffdab6561ec3f7a5,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제421회 (임시회) 제5차 윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회 (2025.01.22.),2891,2891,official_xml_attributed_speech,458,2025-12-04T21:43:18,2025-12-05,official_pdf_creation_plus_safety_lag,False,52052,2025-01-22,6,investigation,AA,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회,421,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회 제5차 (2025. 01. 22.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52052&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52052,6e46f75f6c99aa508e71cded0401c75a419a66238af95d5a95216092489c7fff,d091405a198e8d68f8c3b9c46facde464a8a5b27511e64d6622db373b8dea69b,a5ed48beb9d085f9fcd93ddc4f18a802a935a97f39a72875cda251c95f8b94c2,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제421회 (임시회) 제1차 법제사법위원회(법안심사제1소위원회) (2025.01.22.),1097,1097,official_xml_attributed_speech,71,2025-05-30T13:58:27,2025-05-31,official_pdf_creation_plus_safety_lag,True,52685,2025-01-22,2,standing_committee,AB,법제사법위원회,421,법안심사제1소위원회 제1차 (2025. 01. 22.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52685&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52685,df4865bb8fd0e6e49a7996d60ee64b10c1a10bc811b5b25299234f604c93678d,13099311f8f1bf08dc6b840a51064bb4d6a91712dcbcc390e7283c2d31846bd7,e5d0d36fda64e24682eaee8439e1f5e14a9d35a3083a9ba1b15d2900e8f9f8de,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제421회 (임시회) 제1차 보건복지위원회(법안심사제2소위원회) (2025.01.22.),997,997,official_xml_attributed_speech,672,2025-05-27T10:06:50,2025-05-28,official_pdf_creation_plus_safety_lag,True,52692,2025-01-22,2,standing_committee,AM,보건복지위원회,421,법안심사제2소위원회 제1차 (2025. 01. 22.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52692&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52692,1c850b5a7af006aef1a698606a4d03cd579c1893116c5f33c831145a531f872c,0762c2724a9f581dde4a4209234c2e5ffab98d4580c5be28b3d09683f86d3585,8163407aae9cc958df55c7de4bcb71040b69eb70fbdf6c1a54650239b2945eb6,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제421회 (임시회) 제1차 보건복지위원회 (2025.01.23.),426,426,official_xml_attributed_speech,832,2025-09-18T14:47:36,2025-09-19,official_pdf_creation_plus_safety_lag,False,52690,2025-01-23,2,standing_committee,AM,보건복지위원회,421,보건복지위원회 제1차 (2025. 01. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52690&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52690,46b8155045498197ebece3f74885a8593eca70ffd73968049fb219a2b00ddb21,2f9fa998655bf1938451b14334f5198d7ba6674c8597b69d82d6d4f6f25ac57d,5c533a658384c5580a2a82465498b63cc1bd216a71649a1719d073e105170eff,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제421회 (임시회) 제2차 국회본회의 (2025.01.23.),805,805,official_xml_attributed_speech,189,2025-04-04T15:44:48,2025-04-05,official_pdf_creation_plus_safety_lag,True,52695,2025-01-23,1,plenary,,plenary,421,제2차 (2025. 01. 23.) (보존부록),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52695&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52695,e70261b7844844907b89fcc53f64f1eb258af9d957451f1d07718463332b4e77,c87b539679366f33899a8222d86091bcd5f2843cae5c878bdedd32ed3d868132,ec3fffd080ddeecc58c5081a94580802df37e848734bd9b5b392dab5aeed9cfb,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제421회 (임시회) 제1차 농림축산식품해양수산위원회(농림축산식품법안심사소위원회) (2025.01.23.),315,315,official_xml_attributed_speech,74,2025-05-26T09:35:40,2025-05-27,official_pdf_creation_plus_safety_lag,True,54338,2025-01-23,2,standing_committee,AK,농림축산식품해양수산위원회,421,농림축산식품법안심사소위원회 제1차 (2025. 01. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54338&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54338,c1e1ae6a29b9d26ad5ecdade070c3440404cffe4ce36f66d423d6d92d037b044,57a63258e4f0aecdb87ba471078533aca7c1a7488cb7c9f224615b8276fb40e8,1caada40dfc06ff78341213e32fe65188f7d6c5b2bfe9007d9d350fc53e429eb,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제1차 보건복지위원회(법안심사제1소위원회) (2025.02.03.),199,199,official_xml_attributed_speech,202,2025-04-30T14:03:09,2025-05-01,official_pdf_creation_plus_safety_lag,True,52743,2025-02-03,2,standing_committee,AM,보건복지위원회,422,법안심사제1소위원회 제1차 (2025. 02. 03.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52743&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52743,b02b5aa38925a98be3053dab3108f37351be6604b6a1d220c89e92ec9cb55322,b371e53f94f4d4420eda941d99eec48999b14ad7f9c7a99b48e172879ea32bb9,4bfda96d8886955ab436b0af85934c9af13860535a143bbd0dd6ab159cce3045,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 개회식 국회본회의 (2025.02.03.),3,3,official_xml_attributed_speech,75,2025-04-04T15:53:53,2025-04-05,official_pdf_creation_plus_safety_lag,True,52755,2025-02-03,1,plenary,,plenary,422,개회식 (2025. 02. 03.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52755&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52755,a6ef4f82a1729c62a730bf44f9b5c4c49c796b6de77353141ad89fb69b661c82,d5397541f72930ebf5ffb626eaf34d96679e50eebb2da65a06e793535f03a857,67b153c164a11a7cf17bb99254e804eb3b1027d7ea925e19065cc3c3750a8fd4,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제1차 국회본회의 (2025.02.03.),4,4,official_xml_attributed_speech,12,2026-07-16T10:07:29,2026-07-17,official_pdf_creation_plus_safety_lag,False,52756,2025-02-03,1,plenary,,plenary,422,제1차 (2025. 02. 03.) (보존부록),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52756&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52756,d7c75dfda10faaac25880c57709d0affaadf45cc47a9afa0e0e504d49c988ec4,6c5bcccc73d65c9e274a2869dbdf2e2ffa8ef8d7defd9304d6e5b6b4de6e7155,dd508ce03d9e156ce612ed3a770e4ac0353ea31f8fd8bd0b303e813d409a9510,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제6차 윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회 (2025.02.04.),3362,3362,official_xml_attributed_speech,381,2025-12-04T20:42:44,2025-12-05,official_pdf_creation_plus_safety_lag,False,52053,2025-02-04,6,investigation,AA,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회,422,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회 제6차 (2025. 02. 04.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52053&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52053,9756467368cf6c2c69bc1e60763e2338552190563913c8eb328d1e466baf7af1,223361cd2cd7ad08c6f22ccdff8baeea3604e3a79f921549332ec904918fe921,e842cfe343f88ea32f97c33c85fa83f16961feaa2f659b0409df70360d781a13,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회)윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회 (2025.02.05.),29,29,official_xml_attributed_speech,38,2025-04-14T10:12:11,2025-04-15,official_pdf_creation_plus_safety_lag,True,52054,2025-02-05,6,investigation,AA,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회,422,국정조사록-서울동부구치소 (2025. 02. 05.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52054&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52054,da81209b3114638eb8290b7aa13dc0153be9f2f7f65b0801a68670be77a17468,59c0914ff279caa55a0c7287150a67d92f61919ae105bd3fe5e69ea786de8537,4aad4de26db9b734e82e44c43ed8cc624e6053364cbfec62bb4c6a88767505b8,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회)윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회 (2025.02.05.),60,60,official_xml_attributed_speech,27,2025-04-14T10:20:30,2025-04-15,official_pdf_creation_plus_safety_lag,True,52055,2025-02-05,6,investigation,AA,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회,422,국정조사록-서울구치소 (2025. 02. 05.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52055&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52055,fa20bdbcca8e46f0ff844b36551fb38a7baeb51c5cfd59afd8dcf7eea1c20297,a20e8da56c47a8222de9620da2e3316d98c1aa685259dc8a49a089f47dfd0840,24ca149c828c57767ed565ff3c4fee800ac0312b3f834b0d481b87fda457ec55,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회)윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회 (2025.02.05.),27,27,official_xml_attributed_speech,6,2025-04-14T10:16:09,2025-04-15,official_pdf_creation_plus_safety_lag,True,52056,2025-02-05,6,investigation,AA,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회,422,국정조사록-육군수도방위사령부 (2025. 02. 05.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52056&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52056,6eece43b7c0a009092cc469544062c880603ca17365f0590f32babf725fc526a,1b3b3d76dfeba6170e01f86e16a25978cb473abc18808fb2a5a0d1d0cc3ca895,820949f75de91dd9fa7bab2a82f8d1f22a2b60b360994e063d56e9e1a1d985b9,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제7차 윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회 (2025.02.06.),3299,3299,official_xml_attributed_speech,513,2025-12-04T21:44:29,2025-12-05,official_pdf_creation_plus_safety_lag,False,52057,2025-02-06,6,investigation,AA,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회,422,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회 제7차 (2025. 02. 06.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52057&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52057,4959c10adf01fc27997479a78da4d59b9aaa66151b8ce242541032181cb504c4,57697a69fe34334be0681304527052b09d32ff9ccb2768224497086d3811d48e,43ee523a457123aade0a6c986f576bea87ca35ec0935fbad1b18ca6484ef978f,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제1차 교육위원회(법안심사소위원회) (2025.02.06.),531,531,official_xml_attributed_speech,544,2025-05-20T10:51:28,2025-05-21,official_pdf_creation_plus_safety_lag,True,52714,2025-02-06,2,standing_committee,AE,교육위원회,422,법안심사소위원회 제1차 (2025. 02. 06.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52714&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52714,7d9aecb62065ea9899bfdd0533b5733d1121ff7bebf08c4c83fedf1c9416146b,cbafac53bc1528c070de580dd6214b7c18c1c26f0312bfcf619f470120394b75,bfa495bf319d23cd4a12b5fac40b6eff6a215f6ffb551f7dccfdd09f53afa2da,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제2차 12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회 (2025.02.06.),752,752,official_xml_attributed_speech,466,2026-04-21T23:07:47,2026-04-22,official_pdf_creation_plus_safety_lag,False,52754,2025-02-06,3,special_committee,AD,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회,422,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회 제2차 (2025. 02. 06.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52754&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52754,1b096b16a8e1a8f413fe4a0691fcdf87f560b052e62dc4bbe45e250c537b2acc,9e1bddba074ce81a222fee7ca4329f79c0bc3547bfd1e3d76e39245b9df9a8be,fd364106c2d5abdd595b22b0280b1f7014e6d87d2cea305ab3b7618889ad7bc9,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제1차 기획재정위원회(경제재정소위원회) (2025.02.10.),651,651,official_xml_attributed_speech,165,2025-06-11T10:17:34,2025-06-12,official_pdf_creation_plus_safety_lag,False,52710,2025-02-10,2,standing_committee,AD,기획재정위원회,422,경제재정소위원회 제1차 (2025. 02. 10.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52710&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52710,8843de87544ba9e0eba431282955dbed2e3921e898c647b8fa72a7d4cb7d125a,842e527391410d51f4195299742d21e7c9fa7f3cbb0463722d74ae0912ca66e2,6d5f93e6914d1e3d70b11f5fb7aeda775c67d21915c0efd4f9ba972ce989b1e9,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제2차 국회본회의 (2025.02.10.),4,4,official_xml_attributed_speech,93,2025-02-12T10:52:59,2025-02-13,official_pdf_creation_plus_safety_lag,True,52757,2025-02-10,1,plenary,,plenary,422,제2차 (2025. 02. 10.) (보존부록),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52757&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52757,44b14b92e222712fa90b8424f1626c097c6533678f683337e2caea81aad197ab,709ef0ad82692710be3faf1ea2e08338f5f08ba7d1f60f279bdd694899d54f16,db9732f86d7b8a31471362c68eae9a99aa97b4d85d8dcd251d76c35447772e9b,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제1차 기획재정위원회(조세소위원회) (2025.02.11.),384,384,official_xml_attributed_speech,144,2025-06-13T09:49:37,2025-06-14,official_pdf_creation_plus_safety_lag,False,52709,2025-02-11,2,standing_committee,AD,기획재정위원회,422,조세소위원회 제1차 (2025. 02. 11.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52709&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52709,96dd32cee8746e47f96db729367227e20029b3ca7c03af6b905cae09498848f1,d88c26e94a30d7b7afb6e4b64f43fcd380c49edf1ce7eef2cd55004b69dea63b,543b3adb4abe435eef2944a72db77fa31f7fd4e4f1d3154e81c970148f944f5a,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제1차 국방위원회 (2025.02.11.),839,839,official_xml_attributed_speech,332,2025-09-18T16:56:26,2025-09-19,official_pdf_creation_plus_safety_lag,False,52720,2025-02-11,2,standing_committee,AH,국방위원회,422,국방위원회 제1차 (2025. 02. 11.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52720&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52720,33238b2db027a443e32d7aa76d3f1b3c551092fc5d812b41bbda856f31a31758,0f411ac5c94036abaf05afa8133e5b6f3779428a9198e5c1ba3399222204adff,ddfce4f1f67dd70dd0d8f011243da761eeeb771819586635a4bf47f3da7415bb,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
